"uf","MUNICIPIO","ESTIMATIVA2019","tipo","longitude","latitude","cod_uf","IDH","espvida","gini","t_agua","rdpc","AR_MUN_2019","densidade"
"BA","Belo Campo",17211,"cidade",-41.265172,-15.033362,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Biritinga",15979,"cidade",-38.805055,-11.607156,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Boa Nova",12633,"cidade",-40.206444,-14.359754,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Boa Vista do Tupim",18576,"cidade",-40.606376,-12.649774,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Bom Jesus da Lapa",69148,"cidade",-43.410754,-13.250571,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Bom Jesus da Serra",9880,"cidade",-40.512556,-14.366312,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Boninal",14368,"cidade",-41.828604,-12.706887,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Bonito",16764,"cidade",-41.264698,-11.966768,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Boquira",21508,"cidade",-42.732354,-12.820536,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Botuporã",10211,"cidade",-42.516301,-13.377235,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Brejões",14295,"cidade",-39.798797,-13.103948,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Brejolândia",10557,"cidade",-43.967855,-12.481547,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Brotas de Macaúbas",10231,"cidade",-42.632609,-11.991452,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Brumado",67195,"cidade",-41.669592,-14.202127,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Buerarema",18349,"cidade",-39.302849,-14.959497,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Buritirama",21174,"cidade",-43.630231,-10.717055,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Caatiba",6758,"cidade",-40.409156,-14.969854,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cabaceiras do Paraguaçu",18807,"cidade",-39.190231,-12.531694,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cachoeira",33470,"cidade",-38.958695,-12.599443,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Caculé",23170,"cidade",-42.222872,-14.500281,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Caém",9213,"cidade",-40.432039,-11.067693,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Caetanos",14542,"cidade",-40.917506,-14.334745,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Caetité",50975,"cidade",-42.486133,-14.068422,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cafarnaum",18437,"cidade",-41.468823,-11.691399,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cairu",18176,"cidade",-39.046525,-13.490377,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Caldeirão Grande",13327,"cidade",-40.295577,-11.020798,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Camacan",31988,"cidade",-39.491937,-15.414157,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Camaçari",299132,"cidade",-38.326265,-12.699638,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Camamu",35316,"cidade",-39.107082,-13.939773,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Campo Alegre de Lourdes",28798,"cidade",-43.01258,-9.522212,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Campo Formoso",71206,"cidade",-40.320031,-10.51055,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Canápolis",9711,"cidade",-44.200949,-13.072454,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Canarana",26176,"cidade",-41.767705,-11.685831,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Canavieiras",31099,"cidade",-38.953648,-15.672205,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Candeal",8258,"cidade",-39.120277,-11.804851,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Candeias",87076,"cidade",-38.547152,-12.671566,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Candiba",14319,"cidade",-42.866694,-14.409738,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cândido Sales",25189,"cidade",-41.241438,-15.499309,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cansanção",34834,"cidade",-39.494388,-10.664713,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Canudos",16668,"cidade",-39.147059,-9.900135,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Capela do Alto Alegre",11637,"cidade",-39.834912,-11.665797,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Capim Grosso",30662,"cidade",-40.008951,-11.379659,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Caraíbas",8951,"cidade",-41.260336,-14.717677,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Caravelas",22016,"cidade",-39.259679,-17.726839,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cardeal da Silva",9295,"cidade",-37.946905,-11.947191,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Carinhanha",29018,"cidade",-43.772349,-14.298524,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Casa Nova",71969,"cidade",-40.973977,-9.164083,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Castro Alves",26264,"cidade",-39.424753,-12.75795,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Catolândia",3577,"cidade",-44.864808,-12.310013,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Catu",54704,"cidade",-38.379108,-12.351274,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Caturama",9329,"cidade",-42.290385,-13.323938,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Central",17266,"cidade",-42.111625,-11.137576,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Chorrochó",11177,"cidade",-39.097942,-8.969498,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cícero Dantas",32515,"cidade",-38.379377,-10.589664,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cipó",17300,"cidade",-38.517942,-11.103172,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Coaraci",16993,"cidade",-39.555609,-14.636996,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cocos",18777,"cidade",-44.53522,-14.18136,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Conceição da Feira",22581,"cidade",-38.997823,-12.507835,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Conceição do Almeida",17247,"cidade",-39.171466,-12.783579,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Conceição do Coité",66612,"cidade",-39.280827,-11.559953,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Conceição do Jacuípe",33153,"cidade",-38.768433,-12.326831,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Conde",25837,"cidade",-37.613094,-11.817937,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Condeúba",17247,"cidade",-41.971829,-14.902227,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Contendas do Sincorá",4066,"cidade",-41.047953,-13.75369,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Coração de Maria",22605,"cidade",-38.748654,-12.233332,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cordeiros",8614,"cidade",-41.930796,-15.035641,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Coribe",14194,"cidade",-44.458593,-13.823216,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Coronel João Sá",15895,"cidade",-37.919825,-10.2847,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Correntina",32137,"cidade",-44.633335,-13.347674,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cotegipe",13782,"cidade",-44.256559,-12.022761,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cravolândia",5349,"cidade",-39.803083,-13.353063,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Crisópolis",21103,"cidade",-38.15148,-11.505929,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cristópolis",13910,"cidade",-44.421358,-12.224899,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Cruz das Almas",63239,"cidade",-39.100787,-12.667516,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Curaçá",34700,"cidade",-39.899671,-8.984577,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Dário Meira",10710,"cidade",-39.903129,-14.4229,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Dias d'Ávila",81089,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Dom Basílio",12199,"cidade",-41.767663,-13.756499,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Dom Macedo Costa",4058,"cidade",-39.192259,-12.901582,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Elísio Medrado",8122,"cidade",-39.519087,-12.941743,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Encruzilhada",17006,"cidade",-40.912432,-15.530168,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Entre Rios",41780,"cidade",-38.087125,-11.939164,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Esplanada",37237,"cidade",-37.943216,-11.794215,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Euclides da Cunha",60585,"cidade",-39.015286,-10.507754,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Eunápolis",113380,"cidade",-39.582122,-16.371498,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Fátima",17890,"cidade",-38.223891,-10.616013,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Feira da Mata",5665,"cidade",-44.274424,-14.204405,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Feira de Santana",614872,"cidade",-38.966293,-12.266429,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Filadélfia",16377,"cidade",-40.14371,-10.740475,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Firmino Alves",5617,"cidade",-39.926859,-14.982334,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Floresta Azul",10629,"cidade",-39.657877,-14.862934,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Formosa do Rio Preto",25591,"cidade",-45.19298,-11.032812,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Gandu",32403,"cidade",-39.474651,-13.744101,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Gavião",4463,"cidade",-39.775751,-11.468796,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Gentio do Ouro",11233,"cidade",-42.507652,-11.434233,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Glória",15221,"cidade",-38.254397,-9.343822,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Gongogi",7128,"cidade",-39.46899,-14.319481,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Governador Mangabeira",20722,"cidade",-39.041207,-12.599415,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Guajeru",6937,"cidade",-41.938064,-14.54668,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Guanambi",84481,"cidade",-42.779943,-14.223066,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Guaratinga",20843,"cidade",-39.784713,-16.583276,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Heliópolis",13031,"cidade",-38.290664,-10.682539,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Iaçu",24305,"cidade",-40.205609,-12.766637,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibiassucê",9224,"cidade",-42.257026,-14.271126,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibicaraí",21689,"cidade",-39.591434,-14.857877,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibicoara",19571,"cidade",-41.283989,-13.405918,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibicuí",16198,"cidade",-39.987915,-14.84496,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibipeba",18211,"cidade",-42.019515,-11.643775,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibipitanga",14902,"cidade",-42.485568,-12.880435,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibiquera",4044,"cidade",-40.933774,-12.644354,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibirapitanga",23375,"cidade",-39.378737,-14.164898,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibirapuã",8637,"cidade",-40.112907,-17.683151,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibirataia",15312,"cidade",-39.645935,-14.064316,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibitiara",16339,"cidade",-42.217946,-12.650181,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibititá",17113,"cidade",-41.97481,-11.541426,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ibotirama",26927,"cidade",-43.21669,-12.177876,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ichu",6206,"cidade",-39.190523,-11.743065,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Igaporã",15640,"cidade",-42.715508,-13.774025,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Igrapiúna",13226,"cidade",-39.136129,-13.829543,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Iguaí",26916,"cidade",-40.089417,-14.752754,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ilhéus",162327,"cidade",-39.04602,-14.793045,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Inhambupe",39926,"cidade",-38.355048,-11.780955,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ipecaetá",14487,"cidade",-39.306921,-12.302846,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ipiaú",45873,"cidade",-39.735252,-14.12263,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ipirá",59595,"cidade",-39.735941,-12.156057,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ipupiara",9865,"cidade",-42.617913,-11.821881,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Irajuba",7260,"cidade",-40.08482,-13.256331,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Iramaia",8537,"cidade",-40.959471,-13.290186,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Iraquara",25216,"cidade",-41.615504,-12.24288,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Irará",29034,"cidade",-38.763139,-12.050449,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Irecê",72967,"cidade",-41.853462,-11.303317,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itabela",30584,"cidade",-39.559318,-16.573188,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itaberaba",64489,"cidade",-40.305897,-12.524182,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itabuna",213223,"cidade",-39.278056,-14.787573,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itacaré",28296,"cidade",-38.99591,-14.278422,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itaeté",16056,"cidade",-40.96774,-12.983121,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itagi",12351,"cidade",-40.013112,-14.1615,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itagibá",14579,"cidade",-39.844945,-14.278239,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itagimirim",6869,"cidade",-39.613317,-16.081919,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itaguaçu da Bahia",14429,"cidade",-42.399671,-11.014672,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itaju do Colônia",6682,"cidade",-39.728298,-15.136598,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itajuípe",20491,"cidade",-39.369823,-14.678766,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itamaraju",64486,"cidade",-39.538569,-17.03782,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itamari",8035,"cidade",-39.682959,-13.778192,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itambé",23049,"cidade",-40.629955,-15.242913,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itanagra",6441,"cidade",-38.043595,-12.261435,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itanhém",19405,"cidade",-40.332139,-17.164207,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itaparica",22228,"cidade",-38.67995,-12.893205,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itapé",8761,"cidade",-39.423858,-14.887641,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itapebi",10259,"cidade",-39.532863,-15.955063,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itapetinga",76147,"cidade",-40.248236,-15.247533,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itapicuru",35576,"cidade",-38.226229,-11.308836,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itapitanga",10313,"cidade",-39.565654,-14.413932,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itaquara",8319,"cidade",-39.937767,-13.44589,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itarantim",19747,"cidade",-40.06496,-15.652819,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itatim",14487,"cidade",-39.695199,-12.709888,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itiruçu",12576,"cidade",-40.147186,-13.529043,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itiúba",36089,"cidade",-39.844616,-10.694761,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Itororó",20382,"cidade",-40.068401,-15.109988,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ituaçu",18962,"cidade",-41.300284,-13.810651,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ituberá",28602,"cidade",-39.148059,-13.724936,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Iuiu",10994,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jaborandi",8385,"cidade",-44.425537,-13.607082,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jacaraci",14842,"cidade",-42.432878,-14.85409,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jacobina",80518,"cidade",-40.511693,-11.181217,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jaguaquara",54423,"cidade",-39.964009,-13.524834,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jaguarari",33570,"cidade",-40.199938,-10.256859,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jaguaripe",18788,"cidade",-38.893891,-13.110924,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jandaíra",10709,"cidade",-37.785274,-11.561614,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jequié",155966,"cidade",-40.087704,-13.850888,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jeremoabo",40463,"cidade",-38.347097,-10.06848,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jiquiriçá",14537,"cidade",-39.57365,-13.262101,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jitaúna",11166,"cidade",-39.896892,-14.013085,NA,NA,NA,NA,NA,NA,NA,NA
"BA","João Dourado",25188,"cidade",-41.654799,-11.348642,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Juazeiro",216707,"cidade",-40.503251,-9.416217,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jucuruçu",9126,"cidade",-40.164074,-16.848752,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jussara",15284,"cidade",-41.970235,-11.043084,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jussari",5833,"cidade",-39.490962,-15.19201,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Jussiape",6186,"cidade",-41.588209,-13.515514,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Lafaiete Coutinho",3724,"cidade",-40.21189,-13.6541,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Lagoa Real",15665,"cidade",-42.132764,-14.033443,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Laje",23840,"cidade",-39.421264,-13.167327,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Lajedão",3955,"cidade",-40.338307,-17.605641,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Lajedinho",3783,"cidade",-40.904752,-12.352889,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Lajedo do Tabocal",8562,"cidade",-40.220429,-13.466286,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Lamarão",8307,"cidade",-38.887009,-11.773013,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Lapão",27223,"cidade",-41.828615,-11.385096,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Lauro de Freitas",198440,"cidade",-38.321008,-12.8978,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Lençóis",11409,"cidade",-41.392825,-12.561604,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Licínio de Almeida",12388,"cidade",-42.509527,-14.684215,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Livramento de Nossa Senhora",45732,"cidade",-41.843187,-13.636868,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Luís Eduardo Magalhães",87519,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Macajuba",11348,"cidade",-40.357058,-12.132592,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Macarani",18755,"cidade",-40.420888,-15.564563,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Macaúbas",49826,"cidade",-42.694515,-13.018601,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Macururé",7824,"cidade",-39.051784,-9.162258,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Madre de Deus",21093,"cidade",-38.615316,-12.744621,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Maetinga",3161,"cidade",-41.49146,-14.662335,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Maiquinique",10112,"cidade",-40.258722,-15.623985,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mairi",18676,"cidade",-40.143732,-11.710704,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Malhada",16845,"cidade",-43.768634,-14.337134,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Malhada de Pedras",8393,"cidade",-41.88422,-14.384673,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Manoel Vitorino",13240,"cidade",-40.239895,-14.147617,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mansidão",13643,"cidade",-44.042798,-10.722707,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Maracás",20834,"cidade",-40.432333,-13.435468,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Maragogipe",44677,"cidade",-38.917519,-12.77602,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Maraú",20570,"cidade",-39.013656,-14.103549,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Marcionílio Souza",10406,"cidade",-40.529457,-13.006437,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mascote",13822,"cidade",-39.301602,-15.554159,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mata de São João",46583,"cidade",-38.300898,-12.530685,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Matina",12201,"cidade",-42.843914,-13.910917,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Medeiros Neto",22688,"cidade",-40.223776,-17.370676,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Miguel Calmon",26023,"cidade",-40.603084,-11.429891,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Milagres",10950,"cidade",-39.861092,-12.864635,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mirangaba",18338,"cidade",-40.573996,-10.960983,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mirante",8641,"cidade",-40.771799,-14.238469,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Monte Santo",49418,"cidade",-39.332077,-10.437413,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Morpará",8519,"cidade",-43.276566,-11.556892,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Morro do Chapéu",35413,"cidade",-41.156461,-11.548804,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mortugaba",12042,"cidade",-42.372663,-15.022454,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mucugê",9062,"cidade",-41.370271,-13.0053,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mucuri",41748,"cidade",-39.556467,-18.075392,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mulungu do Morro",10889,"cidade",-41.637352,-11.964776,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mundo Novo",26776,"cidade",-40.47139,-11.85408,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Muniz Ferreira",7422,"cidade",-39.109247,-13.009227,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Muquém do São Francisco",11348,"cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Muritiba",29399,"cidade",-38.992052,-12.632901,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Mutuípe",22221,"cidade",-39.504367,-13.228381,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nazaré",28525,"cidade",-39.010835,-13.023491,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nilo Peçanha",13997,"cidade",-39.109111,-13.603992,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nordestina",13130,"cidade",-39.429705,-10.819169,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nova Canaã",16462,"cidade",-40.1458,-14.791242,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nova Fátima",7812,"cidade",-39.630215,-11.603116,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nova Ibiá",6591,"cidade",-39.618174,-13.811995,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nova Itarana",8226,"cidade",-40.065267,-13.024055,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nova Redenção",9118,"cidade",-41.074785,-12.815001,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nova Soure",26947,"cidade",-38.487103,-11.232948,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Nova Viçosa",43376,"cidade",-39.374331,-17.892648,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Novo Horizonte",12385,"cidade",-42.168172,-12.808318,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Novo Triunfo",15440,"cidade",-38.401374,-10.318235,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Olindina",28229,"cidade",-38.337863,-11.349693,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Oliveira dos Brejinhos",21825,"cidade",-42.896872,-12.313183,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ouriçangas",8564,"cidade",-38.616624,-12.017497,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Ourolândia",17451,"cidade",-41.075576,-10.957848,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Palmas de Monte Alto",21750,"cidade",-43.16086,-14.267562,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Palmeiras",9019,"cidade",-41.580886,-12.505865,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Paramirim",21607,"cidade",-42.239502,-13.438849,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Paratinga",32000,"cidade",-43.179794,-12.686974,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Paripiranga",28989,"cidade",-37.862561,-10.685885,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Pau Brasil",9831,"cidade",-39.645794,-15.457226,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Paulo Afonso",117782,"cidade",-38.22156,-9.398296,NA,NA,NA,NA,NA,NA,NA,NA
"BA","Pé de Serra",13578,"cidade",-39.611037,-11.831289,NA,NA,NA,NA,NA,NA,NA,NA
