"dataset(dia)","cidade","UF","Cdufmun","DATA","Escala.de.cor","Número de registros","População","Índice.de.isolamento"
"39","Jacareí","SP","3524402",2020-03-28,">50-60%","1","233662",57
"39","Jandira","SP","3525003",2020-03-28,">50-60%","1","124937",55
"39","Jaú","SP","3525300",2020-03-28,">50-60%","1","150252",53
"39","Leme","SP","3526704",2020-03-28,">50-60%","1","103391",58
"39","Limeira","SP","3526902",2020-03-28,">50-60%","1","306114",50
"39","Lins","SP","3527108",2020-03-28,">50-60%","1","78013",52
"39","Lorena","SP","3527207",2020-03-28,">60-70%","1","88706",64
"39","Mairiporã","SP","3528502",2020-03-28,">60-70%","1","100179",64
"39","Marília","SP","3529005",2020-03-28,">50-60%","1","238882",51
"39","Matão","SP","3529302",2020-03-28,">50-60%","1","83170",53
"39","Mogi Guaçu","SP","3530706",2020-03-28,">50-60%","1","151888",57
"39","Mogi Mirim","SP","3530805",2020-03-28,">50-60%","1","93189",58
"39","Ourinhos","SP","3534708",2020-03-28,">50-60%","1","113542",52
"39","Paulínia","SP","3536505",2020-03-28,">50-60%","1","109424",58
"39","Pindamonhangaba","SP","3538006",2020-03-28,">60-70%","1","168328",61
"39","Pirassununga","SP","3539301",2020-03-28,">50-60%","1","76409",59
"39","Poá","SP","3539806",2020-03-28,">60-70%","1","117452",60
"39","Praia Grande","SP","3541000",2020-03-28,">50-60%","1","325073",54
"39","Presidente Prudente","SP","3541406",2020-03-28,">40-50%","1","228743",48
"39","Ribeirão Pires","SP","3543303",2020-03-28,">60-70%","1","123393",64
"39","Rio Claro","SP","3543907",2020-03-28,">50-60%","1","206424",54
"39","Salto","SP","3545209",2020-03-28,">50-60%","1","118663",56
"39","Santa Bárbara d'Oeste","SP","3545803",2020-03-28,">50-60%","1","193475",54
"39","Santana de Parnaíba","SP","3547304",2020-03-28,">60-70%","1","139447",61
"39","São Caetano do Sul","SP","3548807",2020-03-28,">50-60%","1","161127",56
"39","São Carlos","SP","3548906",2020-03-28,">50-60%","1","251983",57
"39","São João da Boa Vista","SP","3549102",2020-03-28,">60-70%","1","91211",62
"39","São Roque","SP","3550605",2020-03-28,">50-60%","1","91016",60
"39","São Sebastião","SP","3550704",2020-03-28,">70%","1","88980",71
"39","São Vicente","SP","3551009",2020-03-28,">60-70%","1","365798",60
"39","Sertãozinho","SP","3551702",2020-03-28,">50-60%","1","125815",58
"39","Sumaré","SP","3552403",2020-03-28,">50-60%","1","282441",54
"39","Suzano","SP","3552502",2020-03-28,">50-60%","1","297637",58
"39","Taboão da Serra","SP","3552809",2020-03-28,">50-60%","1","289664",55
"39","Tatuí","SP","3554003",2020-03-28,">50-60%","1","121766",53
"39","Taubaté","SP","3554102",2020-03-28,">50-60%","1","314924",57
"39","Ubatuba","SP","3555406",2020-03-28,">60-70%","1","90799",67
"39","Valinhos","SP","3556206",2020-03-28,">50-60%","1","129193",59
"39","Várzea Paulista","SP","3556503",2020-03-28,">50-60%","1","121838",53
"39","Vinhedo","SP","3556701",2020-03-28,">60-70%","1","78728",61
"39","Votorantim","SP","3557006",2020-03-28,">50-60%","1","122480",56
"39","Votuporanga","SP","3557105",2020-03-28,">50-60%","1","94547",57
"41","São Paulo","SP","3550308",2020-03-29,">50-60%","1","12252023",59
"41","Guarulhos","SP","3518800",2020-03-29,">60-70%","1","1379182",61
"41","Campinas","SP","3509502",2020-03-29,">50-60%","1","1204073",59
"41","São Bernardo do Campo","SP","3548708",2020-03-29,">50-60%","1","838936",59
"41","São José dos Campos","SP","3549904",2020-03-29,">50-60%","1","721944",60
"41","Santo André","SP","3547809",2020-03-29,">50-60%","1","718773",60
"41","Ribeirão Preto","SP","3543402",2020-03-29,">50-60%","1","703293",56
"41","Osasco","SP","3534401",2020-03-29,">60-70%","1","698418",61
"41","Sorocaba","SP","3552205",2020-03-29,">50-60%","1","679378",56
"41","Mauá","SP","3529401",2020-03-29,">50-60%","1","472912",60
"41","São José do Rio Preto","SP","3549805",2020-03-29,">50-60%","1","460671",57
"41","Mogi das Cruzes","SP","3530607",2020-03-29,">60-70%","1","445842",60
"41","Santos","SP","3548500",2020-03-29,">50-60%","1","433311",58
"41","Diadema","SP","3513801",2020-03-29,">60-70%","1","423884",62
"41","Jundiaí","SP","3525904",2020-03-29,">50-60%","1","418962",58
"41","Piracicaba","SP","3538709",2020-03-29,">50-60%","1","404142",57
"41","Carapicuíba","SP","3510609",2020-03-29,">50-60%","1","400927",60
"41","Bauru","SP","3506003",2020-03-29,">50-60%","1","376818",55
"41","Estado de São Paulo","","",2020-03-29,">50-60%","1","",59
"41","Americana","SP","3501608",2020-03-29,">50-60%","1","239597",59
"41","Amparo","SP","3501905",2020-03-29,">60-70%","1","72195",60
"41","Araçatuba","SP","3502804",2020-03-29,">50-60%","1","197016",52
"41","Araraquara","SP","3503208",2020-03-29,">50-60%","1","236072",54
"41","Araras","SP","3503307",2020-03-29,">50-60%","1","134236",58
"41","Arujá","SP","3503901",2020-03-29,">60-70%","1","89824",60
"41","Assis","SP","3504008",2020-03-29,">50-60%","1","104386",57
"41","Atibaia","SP","3504107",2020-03-29,">60-70%","1","142761",61
"41","Avaré","SP","3504503",2020-03-29,">50-60%","1","90655",57
"41","Barretos","SP","3505500",2020-03-29,">50-60%","1","122098",58
"41","Barueri","SP","3505708",2020-03-29,">50-60%","1","274182",56
"41","Bebedouro","SP","3506102",2020-03-29,">60-70%","1","77496",69
"41","Birigui","SP","3506508",2020-03-29,">50-60%","1","123638",56
"41","Botucatu","SP","3507506",2020-03-29,">50-60%","1","146497",56
"41","Bragança Paulista","SP","3507605",2020-03-29,">50-60%","1","168668",55
"41","Caçapava","SP","3508504",2020-03-29,">60-70%","1","94263",63
"41","Caieiras","SP","3509007",2020-03-29,">50-60%","1","101470",58
"41","Cajamar","SP","3509205",2020-03-29,">60-70%","1","76801",66
"41","Campo Limpo Paulista","SP","3509601",2020-03-29,">60-70%","1","84650",61
"41","Caraguatatuba","SP","3510500",2020-03-29,">60-70%","1","121532",64
"41","Catanduva","SP","3511102",2020-03-29,">50-60%","1","121862",52
"41","Cotia","SP","3513009",2020-03-29,">60-70%","1","249210",64
"41","Cruzeiro","SP","3513405",2020-03-29,">60-70%","1","82238",65
"41","Cubatão","SP","3513504",2020-03-29,">50-60%","1","130705",55
"41","Embu das Artes","SP","3515004",2020-03-29,">60-70%","1","273726",61
"41","Ferraz de Vasconcelos","SP","3515707",2020-03-29,">50-60%","1","194276",54
"41","Franca","SP","3516200",2020-03-29,">50-60%","1","353187",58
"41","Francisco Morato","SP","3516309",2020-03-29,">50-60%","1","175844",57
"41","Franco da Rocha","SP","3516408",2020-03-29,">50-60%","1","154489",58
"41","Guaratinguetá","SP","3518404",2020-03-29,">50-60%","1","121798",60
"41","Guarujá","SP","3518701",2020-03-29,">50-60%","1","320459",59
"41","Hortolândia","SP","3519071",2020-03-29,">50-60%","1","230851",57
"41","Ibiúna","SP","3519709",2020-03-29,">60-70%","1","78878",66
"41","Indaiatuba","SP","3520509",2020-03-29,">60-70%","1","251627",61
"41","Itanhaém","SP","3522109",2020-03-29,">60-70%","1","101816",62
"41","Itapecerica da Serra","SP","3522208",2020-03-29,">60-70%","1","175693",65
"41","Itapetininga","SP","3522307",2020-03-29,">50-60%","1","163901",56
"41","Itapeva","SP","3522406",2020-03-29,">50-60%","1","94354",53
"41","Itapevi","SP","3522505",2020-03-29,">60-70%","1","237700",60
"41","Itapira","SP","3522604",2020-03-29,">60-70%","1","74773",61
"41","Itaquaquecetuba","SP","3523107",2020-03-29,">60-70%","1","370821",64
"41","Itatiba","SP","3523404",2020-03-29,">50-60%","1","120858",57
"41","Itu","SP","3523909",2020-03-29,">50-60%","1","173939",58
"41","Jaboticabal","SP","3524303",2020-03-29,">50-60%","1","77263",55
"41","Jacareí","SP","3524402",2020-03-29,">50-60%","1","233662",59
"41","Jandira","SP","3525003",2020-03-29,">50-60%","1","124937",57
"41","Jaú","SP","3525300",2020-03-29,">50-60%","1","150252",57
"41","Leme","SP","3526704",2020-03-29,">60-70%","1","103391",61
"41","Limeira","SP","3526902",2020-03-29,">50-60%","1","306114",53
"41","Lins","SP","3527108",2020-03-29,">50-60%","1","78013",55
"41","Lorena","SP","3527207",2020-03-29,">60-70%","1","88706",66
"41","Mairiporã","SP","3528502",2020-03-29,">60-70%","1","100179",67
"41","Marília","SP","3529005",2020-03-29,">50-60%","1","238882",53
"41","Matão","SP","3529302",2020-03-29,">50-60%","1","83170",57
"41","Mogi Guaçu","SP","3530706",2020-03-29,">50-60%","1","151888",59
"41","Mogi Mirim","SP","3530805",2020-03-29,">60-70%","1","93189",62
"41","Ourinhos","SP","3534708",2020-03-29,">50-60%","1","113542",55
"41","Paulínia","SP","3536505",2020-03-29,">60-70%","1","109424",63
"41","Pindamonhangaba","SP","3538006",2020-03-29,">60-70%","1","168328",64
"41","Pirassununga","SP","3539301",2020-03-29,">60-70%","1","76409",62
"41","Poá","SP","3539806",2020-03-29,">60-70%","1","117452",63
"41","Praia Grande","SP","3541000",2020-03-29,">50-60%","1","325073",57
"41","Presidente Prudente","SP","3541406",2020-03-29,">50-60%","1","228743",52
"41","Ribeirão Pires","SP","3543303",2020-03-29,">60-70%","1","123393",67
"41","Rio Claro","SP","3543907",2020-03-29,">50-60%","1","206424",58
"41","Salto","SP","3545209",2020-03-29,">50-60%","1","118663",59
"41","Santa Bárbara d'Oeste","SP","3545803",2020-03-29,">50-60%","1","193475",57
"41","Santana de Parnaíba","SP","3547304",2020-03-29,">60-70%","1","139447",64
"41","São Caetano do Sul","SP","3548807",2020-03-29,">50-60%","1","161127",58
"41","São Carlos","SP","3548906",2020-03-29,">60-70%","1","251983",61
"41","São João da Boa Vista","SP","3549102",2020-03-29,">60-70%","1","91211",66
"41","São Roque","SP","3550605",2020-03-29,">60-70%","1","91016",64
"41","São Sebastião","SP","3550704",2020-03-29,">70%","1","88980",71
"41","São Vicente","SP","3551009",2020-03-29,">60-70%","1","365798",63
"41","Sertãozinho","SP","3551702",2020-03-29,">60-70%","1","125815",63
"41","Sumaré","SP","3552403",2020-03-29,">50-60%","1","282441",58
"41","Suzano","SP","3552502",2020-03-29,">60-70%","1","297637",61
"41","Taboão da Serra","SP","3552809",2020-03-29,">50-60%","1","289664",59
"41","Tatuí","SP","3554003",2020-03-29,">50-60%","1","121766",56
"41","Taubaté","SP","3554102",2020-03-29,">50-60%","1","314924",59
"41","Ubatuba","SP","3555406",2020-03-29,">60-70%","1","90799",68
"41","Valinhos","SP","3556206",2020-03-29,">60-70%","1","129193",61
"41","Várzea Paulista","SP","3556503",2020-03-29,">50-60%","1","121838",57
"41","Vinhedo","SP","3556701",2020-03-29,">60-70%","1","78728",64
"41","Votorantim","SP","3557006",2020-03-29,">50-60%","1","122480",59
"41","Votuporanga","SP","3557105",2020-03-29,">60-70%","1","94547",60
"43","São Paulo","SP","3550308",2020-03-30,">50-60%","1","12252023",57
"43","Guarulhos","SP","3518800",2020-03-30,">50-60%","1","1379182",55
"43","Campinas","SP","3509502",2020-03-30,">50-60%","1","1204073",55
"43","São Bernardo do Campo","SP","3548708",2020-03-30,">50-60%","1","838936",56
"43","São José dos Campos","SP","3549904",2020-03-30,">50-60%","1","721944",56
"43","Santo André","SP","3547809",2020-03-30,">50-60%","1","718773",58
"43","Ribeirão Preto","SP","3543402",2020-03-30,">50-60%","1","703293",51
"43","Osasco","SP","3534401",2020-03-30,">50-60%","1","698418",56
"43","Sorocaba","SP","3552205",2020-03-30,">50-60%","1","679378",53
"43","Mauá","SP","3529401",2020-03-30,">50-60%","1","472912",57
"43","São José do Rio Preto","SP","3549805",2020-03-30,">40-50%","1","460671",50
"43","Mogi das Cruzes","SP","3530607",2020-03-30,">50-60%","1","445842",58
"43","Santos","SP","3548500",2020-03-30,">50-60%","1","433311",56
"43","Diadema","SP","3513801",2020-03-30,">50-60%","1","423884",58
"43","Jundiaí","SP","3525904",2020-03-30,">50-60%","1","418962",52
"43","Piracicaba","SP","3538709",2020-03-30,">50-60%","1","404142",53
"43","Carapicuíba","SP","3510609",2020-03-30,">50-60%","1","400927",54
"43","Bauru","SP","3506003",2020-03-30,">50-60%","1","376818",50
"43","Estado de São Paulo","","",2020-03-30,">50-60%","1","",55
"43","Americana","SP","3501608",2020-03-30,">50-60%","1","239597",54
"43","Amparo","SP","3501905",2020-03-30,">50-60%","1","72195",54
"43","Araçatuba","SP","3502804",2020-03-30,">40-50%","1","197016",48
"43","Araraquara","SP","3503208",2020-03-30,">50-60%","1","236072",51
"43","Araras","SP","3503307",2020-03-30,">50-60%","1","134236",55
"43","Arujá","SP","3503901",2020-03-30,">50-60%","1","89824",51
"43","Assis","SP","3504008",2020-03-30,">50-60%","1","104386",56
"43","Atibaia","SP","3504107",2020-03-30,">50-60%","1","142761",58
"43","Avaré","SP","3504503",2020-03-30,">50-60%","1","90655",57
"43","Barretos","SP","3505500",2020-03-30,">50-60%","1","122098",56
"43","Barueri","SP","3505708",2020-03-30,">50-60%","1","274182",51
"43","Bebedouro","SP","3506102",2020-03-30,">60-70%","1","77496",64
"43","Birigui","SP","3506508",2020-03-30,">50-60%","1","123638",57
"43","Botucatu","SP","3507506",2020-03-30,">50-60%","1","146497",56
"43","Bragança Paulista","SP","3507605",2020-03-30,">50-60%","1","168668",52
"43","Caçapava","SP","3508504",2020-03-30,">60-70%","1","94263",64
"43","Caieiras","SP","3509007",2020-03-30,">50-60%","1","101470",55
"43","Cajamar","SP","3509205",2020-03-30,">50-60%","1","76801",59
"43","Campo Limpo Paulista","SP","3509601",2020-03-30,">50-60%","1","84650",57
"43","Caraguatatuba","SP","3510500",2020-03-30,">60-70%","1","121532",64
"43","Catanduva","SP","3511102",2020-03-30,">40-50%","1","121862",48
"43","Cotia","SP","3513009",2020-03-30,">50-60%","1","249210",57
"43","Cruzeiro","SP","3513405",2020-03-30,">60-70%","1","82238",68
"43","Cubatão","SP","3513504",2020-03-30,">50-60%","1","130705",51
"43","Embu das Artes","SP","3515004",2020-03-30,">50-60%","1","273726",56
"43","Ferraz de Vasconcelos","SP","3515707",2020-03-30,">50-60%","1","194276",55
"43","Franca","SP","3516200",2020-03-30,">50-60%","1","353187",52
"43","Francisco Morato","SP","3516309",2020-03-30,">50-60%","1","175844",54
"43","Franco da Rocha","SP","3516408",2020-03-30,">50-60%","1","154489",56
"43","Guaratinguetá","SP","3518404",2020-03-30,">50-60%","1","121798",60
"43","Guarujá","SP","3518701",2020-03-30,">50-60%","1","320459",60
"43","Hortolândia","SP","3519071",2020-03-30,">50-60%","1","230851",57
"43","Ibiúna","SP","3519709",2020-03-30,">60-70%","1","78878",63
"43","Indaiatuba","SP","3520509",2020-03-30,">50-60%","1","251627",58
"43","Itanhaém","SP","3522109",2020-03-30,">60-70%","1","101816",63
"43","Itapecerica da Serra","SP","3522208",2020-03-30,">50-60%","1","175693",59
"43","Itapetininga","SP","3522307",2020-03-30,">50-60%","1","163901",56
"43","Itapeva","SP","3522406",2020-03-30,">50-60%","1","94354",54
"43","Itapevi","SP","3522505",2020-03-30,">50-60%","1","237700",56
"43","Itapira","SP","3522604",2020-03-30,">50-60%","1","74773",58
"43","Itaquaquecetuba","SP","3523107",2020-03-30,">50-60%","1","370821",59
"43","Itatiba","SP","3523404",2020-03-30,">50-60%","1","120858",54
"43","Itu","SP","3523909",2020-03-30,">50-60%","1","173939",54
"43","Jaboticabal","SP","3524303",2020-03-30,">40-50%","1","77263",49
"43","Jacareí","SP","3524402",2020-03-30,">50-60%","1","233662",56
"43","Jandira","SP","3525003",2020-03-30,">50-60%","1","124937",56
"43","Jaú","SP","3525300",2020-03-30,">50-60%","1","150252",55
"43","Leme","SP","3526704",2020-03-30,">50-60%","1","103391",60
"43","Limeira","SP","3526902",2020-03-30,">40-50%","1","306114",48
"43","Lins","SP","3527108",2020-03-30,">50-60%","1","78013",53
"43","Lorena","SP","3527207",2020-03-30,">60-70%","1","88706",66
"43","Mairiporã","SP","3528502",2020-03-30,">60-70%","1","100179",62
"43","Marília","SP","3529005",2020-03-30,">50-60%","1","238882",51
"43","Matão","SP","3529302",2020-03-30,">50-60%","1","83170",54
"43","Mogi Guaçu","SP","3530706",2020-03-30,">50-60%","1","151888",57
"43","Mogi Mirim","SP","3530805",2020-03-30,">50-60%","1","93189",58
"43","Ourinhos","SP","3534708",2020-03-30,">50-60%","1","113542",55
"43","Paulínia","SP","3536505",2020-03-30,">50-60%","1","109424",54
"43","Pindamonhangaba","SP","3538006",2020-03-30,">60-70%","1","168328",62
"43","Pirassununga","SP","3539301",2020-03-30,">60-70%","1","76409",61
"43","Poá","SP","3539806",2020-03-30,">50-60%","1","117452",60
"43","Praia Grande","SP","3541000",2020-03-30,">50-60%","1","325073",56
"43","Presidente Prudente","SP","3541406",2020-03-30,">40-50%","1","228743",47
"43","Ribeirão Pires","SP","3543303",2020-03-30,">60-70%","1","123393",65
"43","Rio Claro","SP","3543907",2020-03-30,">50-60%","1","206424",55
"43","Salto","SP","3545209",2020-03-30,">50-60%","1","118663",55
"43","Santa Bárbara d'Oeste","SP","3545803",2020-03-30,">50-60%","1","193475",53
"43","Santana de Parnaíba","SP","3547304",2020-03-30,">50-60%","1","139447",59
"43","São Caetano do Sul","SP","3548807",2020-03-30,">50-60%","1","161127",56
"43","São Carlos","SP","3548906",2020-03-30,">50-60%","1","251983",58
"43","São João da Boa Vista","SP","3549102",2020-03-30,">60-70%","1","91211",61
"43","São Roque","SP","3550605",2020-03-30,">50-60%","1","91016",59
"43","São Sebastião","SP","3550704",2020-03-30,">70%","1","88980",72
"43","São Vicente","SP","3551009",2020-03-30,">60-70%","1","365798",61
"43","Sertãozinho","SP","3551702",2020-03-30,">50-60%","1","125815",58
"43","Sumaré","SP","3552403",2020-03-30,">50-60%","1","282441",51
"43","Suzano","SP","3552502",2020-03-30,">50-60%","1","297637",58
"43","Taboão da Serra","SP","3552809",2020-03-30,">50-60%","1","289664",55
"43","Tatuí","SP","3554003",2020-03-30,">50-60%","1","121766",57
"43","Taubaté","SP","3554102",2020-03-30,">50-60%","1","314924",57
"43","Ubatuba","SP","3555406",2020-03-30,">70%","1","90799",71
"43","Valinhos","SP","3556206",2020-03-30,">50-60%","1","129193",57
"43","Várzea Paulista","SP","3556503",2020-03-30,">50-60%","1","121838",54
"43","Vinhedo","SP","3556701",2020-03-30,">50-60%","1","78728",60
"43","Votorantim","SP","3557006",2020-03-30,">50-60%","1","122480",56
"43","Votuporanga","SP","3557105",2020-03-30,">50-60%","1","94547",59
"45","São Paulo","SP","3550308",2020-03-31,">50-60%","1","12252023",56
"45","Guarulhos","SP","3518800",2020-03-31,">50-60%","1","1379182",55
